set,path,label,x_min,y_min,x_max,y_max
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-565.jpg,maliy,0.18375,0.48833333333333334,0.55375,0.73
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.8335694050991501,0.6,0.9157223796033994,0.8108108108108109
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.7868271954674221,0.44504504504504505,0.8441926345609065,0.7675675675675676
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.35410764872521244,0.15495495495495495,0.6905099150141643,0.6108108108108108
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.4440509915014164,0.6,0.6798866855524079,0.781981981981982
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.2443342776203966,0.5153153153153153,0.37535410764872523,0.7567567567567568
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.23441926345609065,0.3783783783783784,0.3130311614730878,0.7081081081081081
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-566.jpg,maliy,0.09135977337110482,0.3927927927927928,0.1954674220963173,0.8324324324324325
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-567.jpg,maliy,0.55375,0.43666666666666665,0.94375,0.715
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-568.jpg,maliy,0.20383522727272727,0.17755681818181818,0.9222301136363636,0.6865530303030303
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-569.jpg,maliy,0.556,0.19066666666666668,0.718,0.484
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-569.jpg,maliy,0.69,0.2733333333333333,0.8,0.396
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-569.jpg,maliy,0.189,0.18933333333333333,0.626,0.5733333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-569.jpg,maliy,0.0,0.364,0.103,0.564
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-569.jpg,maliy,0.0,0.2786666666666667,0.212,0.5
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-570.jpg,maliy,0.062,0.334,0.811,0.726
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-571.jpg,maliy,0.37625,0.16375,0.56625,0.45
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-571.jpg,maliy,0.39125,0.47125,0.625,0.70125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-572.jpg,maliy,0.2025,0.4701627486437613,0.545,0.8842676311030742
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-573.jpg,maliy,0.33125,0.16984732824427481,0.845,0.767175572519084
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-574.jpg,maliy,0.19875,0.35507246376811596,0.6225,0.7572463768115942
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-576.jpg,maliy,0.6396484375,0.1388888888888889,0.8125,0.2465277777777778
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-576.jpg,maliy,0.4130859375,0.46875,0.615234375,0.6354166666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-576.jpg,maliy,0.2666015625,0.4114583333333333,0.4189453125,0.6475694444444444
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-576.jpg,maliy,0.2294921875,0.2951388888888889,0.4287109375,0.59375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-577.jpg,maliy,0.2109375,0.20572916666666666,0.99951171875,0.646484375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-577.jpg,maliy,0.16162109375,0.162109375,0.5859375,0.6048177083333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-578.jpg,maliy,0.017069701280227598,0.31125,0.422475106685633,0.67625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-578.jpg,maliy,0.7908961593172119,0.39,0.9530583214793741,0.70125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-579.jpg,maliy,0.275,0.24583333333333332,0.5328125,0.7479166666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-580.jpg,maliy,0.09875,0.22700587084148727,0.53875,0.8473581213307241
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-581.jpg,maliy,0.29074074074074074,0.5672823218997362,0.5675925925925925,0.7044854881266491
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-581.jpg,maliy,0.3148148148148148,0.5,0.6611111111111111,0.8047493403693932
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-582.jpg,maliy,0.058,0.06216696269982238,0.677,0.6269982238010657
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-582.jpg,maliy,0.668,0.655417406749556,0.98,0.9378330373001776
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-582.jpg,maliy,0.282,0.5115452930728241,0.718,0.8934280639431617
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-582.jpg,maliy,0.0,0.4955595026642984,0.189,0.7957371225577264
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-583.jpg,maliy,0.71,0.2993730407523511,0.798,0.5329153605015674
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-583.jpg,maliy,0.423,0.44357366771159873,0.56,0.6426332288401254
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-583.jpg,maliy,0.138,0.322884012539185,0.291,0.5438871473354232
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-586.jpg,maliy,0.286,0.296,0.621,0.4146666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-587.jpg,maliy,0.35125,0.3416666666666667,0.77,0.8233333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-587.jpg,maliy,0.715,0.5283333333333333,0.99875,0.8583333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-588.jpg,maliy,0.13121387283236993,0.08326105810928014,0.7023121387283237,0.9496964440589766
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-589.jpg,maliy,0.07699950322901143,0.036885245901639344,0.8835072031793343,0.8748137108792846
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.0,0.09962406015037593,0.1725,0.6466165413533834
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.0,0.039473684210526314,0.0925,0.32142857142857145
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.36625,0.21804511278195488,0.61,0.8439849624060151
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.64375,0.2575187969924812,0.82625,0.881578947368421
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.74125,0.09210526315789473,0.85875,0.35714285714285715
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-591.jpg,maliy,0.57375,0.10150375939849623,0.73125,0.38533834586466165
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-592.jpg,maliy,0.385,0.3630393996247655,0.66125,0.7176360225140713
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-593.jpg,maliy,0.65875,0.36462093862815886,0.9175,0.6462093862815884
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-593.jpg,maliy,0.09125,0.4891696750902527,0.27375,0.6588447653429603
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-593.jpg,maliy,0.4925,0.34657039711191334,0.78875,0.6642599277978339
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-593.jpg,maliy,0.32875,0.51985559566787,0.605,0.6660649819494585
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-594.jpg,maliy,0.15,0.25125,0.5575,0.98875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-594.jpg,maliy,0.55625,0.05375,0.91,0.45375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-595.jpg,maliy,0.47125,0.3575,0.73625,0.72875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-595.jpg,maliy,0.2525,0.35,0.4325,0.73
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-596.jpg,maliy,0.6725,0.3384615384615385,0.96875,0.5846153846153846
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-596.jpg,maliy,0.585,0.4096153846153846,0.8425,0.6346153846153846
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-596.jpg,maliy,0.05625,0.22692307692307692,0.33875,0.6211538461538462
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-597.jpg,maliy,0.07,0.26,0.62375,0.8316666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-599.jpg,maliy,0.4075,0.23,0.66,0.7033333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-600.jpg,maliy,0.139,0.2826666666666667,0.571,0.6426666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-600.jpg,maliy,0.0,0.32133333333333336,0.346,0.5586666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-600.jpg,maliy,0.0,0.5706666666666667,0.353,0.7146666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-600.jpg,maliy,0.538,0.5826666666666667,0.841,0.9986666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-600.jpg,maliy,0.857,0.34,0.999,0.5773333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-602.jpg,maliy,0.0,0.33274021352313166,0.6383601756954612,0.7366548042704626
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-604.jpg,maliy,0.20149253731343283,0.2078853046594982,0.9415422885572139,0.937873357228196
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-605.jpg,maliy,0.447265625,0.32111436950146627,0.708984375,0.6920821114369502
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-605.jpg,maliy,0.2783203125,0.2785923753665689,0.4677734375,0.6436950146627566
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-605.jpg,maliy,0.2783203125,0.20381231671554254,0.4208984375,0.6114369501466276
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-606.jpg,maliy,0.308,0.17466666666666666,0.593,0.6026666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-607.jpg,maliy,0.3095703125,0.18860353130016053,0.7060546875,0.8306581059390048
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-607.jpg,maliy,0.8125,0.1998394863563403,0.99951171875,0.7881219903691814
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-608.jpg,maliy,0.1625,0.2125,0.90875,0.8
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-609.jpg,maliy,0.5825,0.38166666666666665,0.92375,0.8266666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-609.jpg,maliy,0.6025,0.4816666666666667,0.935,0.7266666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-609.jpg,maliy,0.2675,0.39,0.685,0.7666666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-610.jpg,maliy,0.659,0.368,0.867,0.516
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-610.jpg,maliy,0.174,0.369,0.325,0.446
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-610.jpg,maliy,0.112,0.317,0.2,0.472
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-611.jpg,maliy,0.16166666666666665,0.0033594624860022394,0.8291666666666667,0.7435610302351624
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-612.jpg,maliy,0.1279296875,0.2623697916666667,0.9150390625,0.66015625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-613.jpg,maliy,0.2938496583143508,0.3127962085308057,0.8792710706150342,0.731437598736177
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-614.jpg,maliy,0.22,0.2122969837587007,0.804,0.6357308584686775
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-615.jpg,maliy,0.656,0.32275132275132273,0.775,0.4642857142857143
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-615.jpg,maliy,0.155,0.3412698412698413,0.381,0.4894179894179894
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-616.jpg,maliy,0.06352941176470588,0.26443768996960487,0.7541176470588236,0.756838905775076
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-616.jpg,maliy,0.5964705882352941,0.32978723404255317,0.9105882352941177,0.7264437689969605
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-616.jpg,maliy,0.0,0.34194528875379937,0.2576470588235294,0.6003039513677811
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-616.jpg,maliy,0.18470588235294116,0.5775075987841946,0.5941176470588235,0.7507598784194529
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-617.jpg,maliy,0.15138888888888888,0.28541666666666665,0.6611111111111111,0.9979166666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-618.jpg,maliy,0.4,0.3008474576271186,0.665,0.815677966101695
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-618.jpg,maliy,0.7675,0.09322033898305085,0.95875,0.5190677966101694
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-618.jpg,maliy,0.0,0.17796610169491525,0.1175,0.5444915254237288
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-619.jpg,maliy,0.35,0.3283333333333333,0.82375,0.6766666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-620.jpg,maliy,0.57875,0.12698412698412698,0.9525,0.6860670194003528
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-620.jpg,maliy,0.1075,0.345679012345679,0.725,0.7231040564373897
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-621.jpg,maliy,0.10852713178294573,0.18,0.6821705426356589,0.705
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-623.jpg,maliy,0.21875,0.3458333333333333,0.5875,0.86875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-623.jpg,maliy,0.571875,0.6104166666666667,0.9765625,0.7729166666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-623.jpg,maliy,0.528125,0.2604166666666667,0.971875,0.7958333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-624.jpg,maliy,0.27,0.24333333333333335,0.91625,0.8666666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-625.jpg,maliy,0.17,0.2701688555347092,0.48625,0.7485928705440901
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-625.jpg,maliy,0.00875,0.26454033771106944,0.255,0.5797373358348968
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-626.jpg,maliy,0.595,0.202,0.86375,0.756
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-626.jpg,maliy,0.23875,0.458,0.3775,0.736
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-626.jpg,maliy,0.21125,0.14,0.35625,0.664
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-628.jpg,maliy,0.35125,0.4867986798679868,0.58625,0.7194719471947195
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-629.jpg,maliy,0.38,0.30833333333333335,0.88125,0.5516666666666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-630.jpg,maliy,0.3,0.15833333333333333,0.8875,0.7583333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.0,0.84625,0.671304347826087,0.99875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.34956521739130436,0.81125,0.648695652173913,0.92875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.24521739130434783,0.56875,0.8017391304347826,0.83625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.3060869565217391,0.50625,0.6052173913043478,0.74125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.12,0.40375,0.45565217391304347,0.6625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.06608695652173913,0.47,0.28347826086956524,0.57125
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.2,0.1575,0.46608695652173915,0.5525
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.21217391304347827,0.14125,0.47130434782608693,0.24
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.19304347826086957,0.02125,0.43478260869565216,0.17
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-631.jpg,maliy,0.0,0.00125,0.05565217391304348,0.12625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-633.jpg,maliy,0.276,0.42278860569715143,0.646,0.7226386806596702
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-634.jpg,maliy,0.42875,0.16966067864271456,0.91,0.998003992015968
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-634.jpg,maliy,0.1125,0.33532934131736525,0.70875,0.998003992015968
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-634.jpg,maliy,0.0,0.37524950099800397,0.38625,0.998003992015968
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-635.jpg,maliy,0.13125,0.40150093808630394,0.64375,0.6735459662288931
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-635.jpg,maliy,0.49,0.3545966228893058,0.91875,0.6622889305816135
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-637.jpg,maliy,0.10625,0.265,0.5525,0.71
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-638.jpg,maliy,0.137,0.2517482517482518,0.47,0.6188811188811189
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-643.jpg,maliy,0.648,0.3732638888888889,0.862,0.6006944444444444
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-643.jpg,maliy,0.412,0.3559027777777778,0.605,0.5711805555555556
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-643.jpg,maliy,0.285,0.4236111111111111,0.473,0.6215277777777778
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-643.jpg,maliy,0.15,0.4270833333333333,0.327,0.6006944444444444
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-643.jpg,maliy,0.057,0.3784722222222222,0.216,0.5590277777777778
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-644.jpg,maliy,0.19875,0.06135986733001658,0.83875,0.9104477611940298
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-645.jpg,maliy,0.362,0.3951935914552737,0.755,0.7690253671562083
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-647.jpg,maliy,0.37,0.3546666666666667,0.748,0.7346666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-648.jpg,maliy,0.40771484375,0.2532552083333333,0.8076171875,0.494140625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-648.jpg,maliy,0.130859375,0.2532552083333333,0.63623046875,0.671875
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-649.jpg,maliy,0.39,0.18214285714285713,0.91625,0.8642857142857143
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-649.jpg,maliy,0.21,0.29642857142857143,0.61,0.8464285714285714
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-650.jpg,maliy,0.0045385779122541605,0.4225,0.6217851739788199,0.9775
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-650.jpg,maliy,0.394856278366112,0.25,0.9682299546142209,0.71375
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-650.jpg,maliy,0.30559757942511345,0.0,0.9984871406959153,0.44625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-650.jpg,maliy,0.8229954614220878,0.3725,0.9984871406959153,0.83625
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-652.jpg,maliy,0.22125,0.46366782006920415,0.56,0.6487889273356401
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-653.jpg,maliy,0.38625,0.5948275862068966,0.49625,0.7862068965517242
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-654.jpg,maliy,0.748,0.405,0.999,0.71
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-654.jpg,maliy,0.161,0.414,0.594,0.697
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-655.jpg,maliy,0.6617336152219874,0.4155251141552511,0.8942917547568711,0.7442922374429224
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-655.jpg,maliy,0.25158562367864695,0.4292237442922374,0.5010570824524313,0.8127853881278538
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-655.jpg,maliy,0.25792811839323465,0.3059360730593607,0.46511627906976744,0.6757990867579908
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-655.jpg,maliy,0.11839323467230443,0.4703196347031963,0.37209302325581395,0.6621004566210046
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-656.jpg,maliy,0.355,0.10166666666666667,0.755,0.8083333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-657.jpg,maliy,0.51,0.185,0.955,0.82
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-657.jpg,maliy,0.045,0.135,0.5875,0.87
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-658.jpg,maliy,0.21625,0.1927007299270073,0.8725,0.9664233576642336
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-658.jpg,maliy,0.38875,0.13576642335766423,0.5525,0.5605839416058395
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-658.jpg,maliy,0.0875,0.2846715328467153,0.605,0.9124087591240876
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-659.jpg,maliy,0.49875,0.2604340567612688,0.84625,0.5442404006677797
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-660.jpg,maliy,0.301,0.16938519447929737,0.971,0.9347553324968633
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-661.jpg,maliy,0.12125,0.10163934426229508,0.71,0.780327868852459
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-662.jpg,maliy,0.4875,0.3944223107569721,0.68125,0.7191235059760956
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-662.jpg,maliy,0.15625,0.4641434262948207,0.36625,0.6952191235059761
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.4425,0.474671669793621,0.6125,0.7429643527204502
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.6025,0.4727954971857411,0.81,0.7335834896810507
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.74875,0.4971857410881801,0.80125,0.6660412757973734
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.31,0.3902439024390244,0.4525,0.7073170731707317
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.17625,0.44840525328330205,0.35125,0.724202626641651
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-663.jpg,maliy,0.16,0.474671669793621,0.29375,0.7223264540337712
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-664.jpg,maliy,0.10333333333333333,0.13946117274167988,0.5088888888888888,0.7400950871632329
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.21,0.44052044609665425,0.3575,0.7713754646840149
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.1025,0.48141263940520446,0.2125,0.7100371747211895
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.43875,0.4479553903345725,0.705,0.7973977695167286
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.38,0.5947955390334573,0.5375,0.7806691449814126
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.6425,0.44423791821561337,0.805,0.6635687732342007
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.72125,0.5408921933085502,0.91875,0.7843866171003717
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-665.jpg,maliy,0.85875,0.4739776951672863,0.95375,0.7472118959107806
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-666.jpg,maliy,0.52875,0.39666666666666667,0.94,0.99
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-666.jpg,maliy,0.06625,0.46166666666666667,0.3375,0.9983333333333333
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-668.jpg,maliy,0.13625,0.06333333333333334,0.54625,0.9683333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-669.jpg,maliy,0.2375,0.14821763602251406,0.89875,0.8255159474671669
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-669.jpg,maliy,0.315,0.32082551594746717,0.825,0.5928705440900562
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-670.jpg,maliy,0.339,0.24666666666666667,0.662,0.5773333333333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-670.jpg,maliy,0.019,0.5306666666666666,0.216,0.7226666666666667
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-671.jpg,maliy,0.03790613718411552,0.2819277108433735,0.9205776173285198,0.9975903614457832
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-672.jpg,maliy,0.54125,0.5518394648829431,0.9875,0.9531772575250836
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-672.jpg,maliy,0.46625,0.3879598662207358,0.88125,0.7240802675585284
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-672.jpg,maliy,0.19125,0.3862876254180602,0.59,0.7324414715719063
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-673.jpg,maliy,0.6005859375,0.353515625,0.8251953125,0.5045572916666666
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-673.jpg,maliy,0.236328125,0.380859375,0.4560546875,0.5423177083333334
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-674.jpg,maliy,0.14202049780380674,0.14945054945054945,0.8374816983894583,0.7615384615384615
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.175,0.42504409171075835,0.955,0.9241622574955908
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.785,0.37389770723104054,0.99875,0.8536155202821869
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.0,0.41622574955908287,0.3175,0.9188712522045855
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.48,0.2310405643738977,0.99875,0.527336860670194
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.25125,0.08112874779541446,0.86,0.4585537918871252
train,/Users/samedi/Documents/Coding/swans/data/train/initial-maliy-675.jpg,maliy,0.34,0.26631393298059963,0.405,0.4462081128747795
