frame_id,type_name,type_id,obj_id,path_img,path_mask,x1,y1,x2,y2,height,width
4284,maliy,1,0,maliy\images\25flight_Mikhaylov_9695 .jpg,maliy\masks\25flight_Mikhaylov_9695 .png,103,182,379,304,431,550
4285,maliy,1,0,maliy\images\25flight_Mizinenko_0740.jpg,maliy\masks\25flight_Mizinenko_0740.png,137,133,490,365,606,800
4286,maliy,1,0,maliy\images\25flight_Mizinenko_0744.jpg,maliy\masks\25flight_Mizinenko_0744.png,212,51,528,540,603,800
4287,maliy,1,0,maliy\images\25flight_Mizinenko_0746_800.jpg,maliy\masks\25flight_Mizinenko_0746_800.png,248,13,733,451,600,810
4288,maliy,1,0,maliy\images\25flight_Mizinenko_1419.jpg,maliy\masks\25flight_Mizinenko_1419.png,214,194,617,426,525,700
4289,maliy,1,0,maliy\images\25flight_Mizinenko_1420.jpg,maliy\masks\25flight_Mizinenko_1420.png,183,203,647,372,529,700
4290,maliy,1,0,maliy\images\25flock_Mizinenko_1437.jpg,maliy\masks\25flock_Mizinenko_1437.png,661,260,787,341,600,808
4290,maliy,1,1,maliy\images\25flock_Mizinenko_1437.jpg,maliy\masks\25flock_Mizinenko_1437.png,455,243,538,318,600,808
4290,maliy,1,2,maliy\images\25flock_Mizinenko_1437.jpg,maliy\masks\25flock_Mizinenko_1437.png,413,306,559,399,600,808
4290,maliy,1,3,maliy\images\25flock_Mizinenko_1437.jpg,maliy\masks\25flock_Mizinenko_1437.png,351,258,502,331,600,808
4290,maliy,1,4,maliy\images\25flock_Mizinenko_1437.jpg,maliy\masks\25flock_Mizinenko_1437.png,133,271,285,349,600,808
4291,maliy,1,0,maliy\images\25_1autumn_Mizinenko_5733.jpg,maliy\masks\25_1autumn_Mizinenko_5733.png,340,199,618,421,626,800
4291,maliy,1,1,maliy\images\25_1autumn_Mizinenko_5733.jpg,maliy\masks\25_1autumn_Mizinenko_5733.png,298,156,575,367,626,800
4291,maliy,1,2,maliy\images\25_1autumn_Mizinenko_5733.jpg,maliy\masks\25_1autumn_Mizinenko_5733.png,276,116,440,345,626,800
4291,maliy,1,3,maliy\images\25_1autumn_Mizinenko_5733.jpg,maliy\masks\25_1autumn_Mizinenko_5733.png,43,209,323,491,626,800
4292,maliy,1,0,maliy\images\25_flight_Mizinenko_5770.jpg,maliy\masks\25_flight_Mizinenko_5770.png,46,216,564,439,628,800
4293,maliy,1,0,maliy\images\25_flight_Mizinenko_5772_.jpg,maliy\masks\25_flight_Mizinenko_5772_.png,77,99,576,512,613,800
4295,maliy,1,0,maliy\images\25_Golubeva_6395-1800.jpg,maliy\masks\25_Golubeva_6395-1800.png,599,75,882,366,593,1000
4295,maliy,1,1,maliy\images\25_Golubeva_6395-1800.jpg,maliy\masks\25_Golubeva_6395-1800.png,314,166,657,341,593,1000
4296,maliy,1,0,maliy\images\25_head-2cy_Mizinenko_2994.jpg,maliy\masks\25_head-2cy_Mizinenko_2994.png,0,149,692,639,640,800
4297,maliy,1,0,maliy\images\25_head_Mizinenko_2955.jpg,maliy\masks\25_head_Mizinenko_2955.png,82,141,740,648,649,800
4298,maliy,1,0,maliy\images\25_Konyukhov_5650.jpg,maliy\masks\25_Konyukhov_5650.png,342,71,606,243,350,650
4298,maliy,1,1,maliy\images\25_Konyukhov_5650.jpg,maliy\masks\25_Konyukhov_5650.png,134,89,399,272,350,650
4299,maliy,1,0,maliy\images\25_Konyukhov_5688.jpg,maliy\masks\25_Konyukhov_5688.png,252,110,593,327,461,650
4299,maliy,1,1,maliy\images\25_Konyukhov_5688.jpg,maliy\masks\25_Konyukhov_5688.png,126,132,567,377,461,650
4300,maliy,1,0,maliy\images\25_Konyukhov_8170_flight.jpg,maliy\masks\25_Konyukhov_8170_flight.png,363,146,583,248,330,650
4300,maliy,1,1,maliy\images\25_Konyukhov_8170_flight.jpg,maliy\masks\25_Konyukhov_8170_flight.png,167,179,372,280,330,650
4300,maliy,1,2,maliy\images\25_Konyukhov_8170_flight.jpg,maliy\masks\25_Konyukhov_8170_flight.png,34,46,213,197,330,650
4301,maliy,1,0,maliy\images\25_Mikhaylov_8359.jpg,maliy\masks\25_Mikhaylov_8359.png,221,122,403,232,367,550
4302,maliy,1,0,maliy\images\25_Mikhaylov_8361.jpg,maliy\masks\25_Mikhaylov_8361.png,256,166,441,279,367,550
4303,maliy,1,0,maliy\images\25_Mikhaylov_9491.jpg,maliy\masks\25_Mikhaylov_9491.png,195,313,268,414,550,464
4304,maliy,1,0,maliy\images\25_Mizinenko_0296.jpg,maliy\masks\25_Mizinenko_0296.png,230,142,490,248,800,632
4304,maliy,1,1,maliy\images\25_Mizinenko_0296.jpg,maliy\masks\25_Mizinenko_0296.png,239,294,560,385,800,632
4304,maliy,1,2,maliy\images\25_Mizinenko_0296.jpg,maliy\masks\25_Mizinenko_0296.png,310,393,583,513,800,632
4304,maliy,1,3,maliy\images\25_Mizinenko_0296.jpg,maliy\masks\25_Mizinenko_0296.png,249,588,491,731,800,632
4306,maliy,1,0,maliy\images\25_Mizinenko_2617.jpg,maliy\masks\25_Mizinenko_2617.png,265,182,747,495,600,817
4307,maliy,1,0,maliy\images\25_Mizinenko_2627.jpg,maliy\masks\25_Mizinenko_2627.png,257,247,636,527,600,812
4307,maliy,1,1,maliy\images\25_Mizinenko_2627.jpg,maliy\masks\25_Mizinenko_2627.png,93,36,353,264,600,812
4308,maliy,1,0,maliy\images\25_Mizinenko_3085.jpg,maliy\masks\25_Mizinenko_3085.png,152,75,784,453,549,800
4309,maliy,1,0,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,135,277,464,513,627,800
4309,maliy,1,1,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,105,160,462,463,627,800
4309,maliy,1,2,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,276,143,476,414,627,800
4309,maliy,1,3,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,281,103,549,350,627,800
4309,maliy,1,4,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,579,197,724,333,627,800
4309,maliy,1,5,maliy\images\25_Mizinenko_5756.jpg,maliy\masks\25_Mizinenko_5756.png,157,118,278,344,627,800
4310,maliy,1,0,maliy\images\25_Mizinenko_5774_.jpg,maliy\masks\25_Mizinenko_5774_.png,97,62,568,476,610,800
4311,maliy,1,0,maliy\images\25_Mizinenko_6829.jpg,maliy\masks\25_Mizinenko_6829.png,384,77,696,313,636,800
4311,maliy,1,1,maliy\images\25_Mizinenko_6829.jpg,maliy\masks\25_Mizinenko_6829.png,497,378,766,479,636,800
4311,maliy,1,2,maliy\images\25_Mizinenko_6829.jpg,maliy\masks\25_Mizinenko_6829.png,212,412,465,531,636,800
4312,maliy,1,0,maliy\images\25_Mizinenko_7251.jpg,maliy\masks\25_Mizinenko_7251.png,94,82,528,397,574,800
4313,maliy,1,0,maliy\images\25_Mizinenko_7324.jpg,maliy\masks\25_Mizinenko_7324.png,324,159,710,482,589,800
4314,maliy,1,0,maliy\images\25_Mizinenko_8731_.jpg,maliy\masks\25_Mizinenko_8731_.png,136,207,500,448,581,800
4316,maliy,1,0,maliy\images\25_Mizinenko_9417.jpg,maliy\masks\25_Mizinenko_9417.png,356,228,618,378,569,800
4316,maliy,1,1,maliy\images\25_Mizinenko_9417.jpg,maliy\masks\25_Mizinenko_9417.png,83,189,330,320,569,800
4319,maliy,1,0,maliy\images\25_Mizinenko_9745.jpg,maliy\masks\25_Mizinenko_9745.png,433,330,790,570,598,800
4319,maliy,1,1,maliy\images\25_Mizinenko_9745.jpg,maliy\masks\25_Mizinenko_9745.png,373,232,705,433,598,800
4319,maliy,1,2,maliy\images\25_Mizinenko_9745.jpg,maliy\masks\25_Mizinenko_9745.png,153,231,472,438,598,800
4320,maliy,1,0,maliy\images\25_Paevsky_342.jpg,maliy\masks\25_Paevsky_342.png,556,254,1408,1287,1659,2068
4321,maliy,1,0,maliy\images\25_Paevsky_352.jpg,maliy\masks\25_Paevsky_352.png,229,391,2440,2081,2155,2482
4322,maliy,1,0,maliy\images\25_Parkhaev-1.jpg,maliy\masks\25_Parkhaev-1.png,358,152,506,305,555,650
4322,maliy,1,1,maliy\images\25_Parkhaev-1.jpg,maliy\masks\25_Parkhaev-1.png,99,184,289,356,555,650
4323,maliy,1,0,maliy\images\25_Parkhaev-10.jpg,maliy\masks\25_Parkhaev-10.png,235,199,480,320,555,650
4323,maliy,1,1,maliy\images\25_Parkhaev-10.jpg,maliy\masks\25_Parkhaev-10.png,140,177,388,266,555,650
4324,maliy,1,0,maliy\images\25_Parkhaev-11.jpg,maliy\masks\25_Parkhaev-11.png,126,143,311,244,555,650
4324,maliy,1,1,maliy\images\25_Parkhaev-11.jpg,maliy\masks\25_Parkhaev-11.png,145,263,328,333,555,650
4325,maliy,1,0,maliy\images\25_Parkhaev-2.jpg,maliy\masks\25_Parkhaev-2.png,106,176,428,355,555,650
4325,maliy,1,1,maliy\images\25_Parkhaev-2.jpg,maliy\masks\25_Parkhaev-2.png,72,194,363,354,555,650
4325,maliy,1,2,maliy\images\25_Parkhaev-2.jpg,maliy\masks\25_Parkhaev-2.png,378,169,571,359,555,650
4325,maliy,1,3,maliy\images\25_Parkhaev-2.jpg,maliy\masks\25_Parkhaev-2.png,365,205,406,269,555,650
4326,maliy,1,0,maliy\images\25_Parkhaev-3.jpg,maliy\masks\25_Parkhaev-3.png,411,162,588,333,555,650
4326,maliy,1,1,maliy\images\25_Parkhaev-3.jpg,maliy\masks\25_Parkhaev-3.png,192,146,426,341,555,650
4326,maliy,1,2,maliy\images\25_Parkhaev-3.jpg,maliy\masks\25_Parkhaev-3.png,331,201,448,336,555,650
4326,maliy,1,3,maliy\images\25_Parkhaev-3.jpg,maliy\masks\25_Parkhaev-3.png,65,199,297,350,555,650
4327,maliy,1,0,maliy\images\25_Parkhaev-4.jpg,maliy\masks\25_Parkhaev-4.png,1524,1314,2074,1521,2336,3504
4327,maliy,1,1,maliy\images\25_Parkhaev-4.jpg,maliy\masks\25_Parkhaev-4.png,1467,955,2020,1258,2336,3504
4329,maliy,1,0,maliy\images\25_Parkhaev-6.jpg,maliy\masks\25_Parkhaev-6.png,222,243,400,357,555,650
4329,maliy,1,1,maliy\images\25_Parkhaev-6.jpg,maliy\masks\25_Parkhaev-6.png,49,193,369,337,555,650
4329,maliy,1,2,maliy\images\25_Parkhaev-6.jpg,maliy\masks\25_Parkhaev-6.png,410,183,576,352,555,650
4329,maliy,1,3,maliy\images\25_Parkhaev-6.jpg,maliy\masks\25_Parkhaev-6.png,350,158,567,329,555,650
4330,maliy,1,0,maliy\images\25_Parkhaev-7.jpg,maliy\masks\25_Parkhaev-7.png,510,268,633,331,555,650
4330,maliy,1,1,maliy\images\25_Parkhaev-7.jpg,maliy\masks\25_Parkhaev-7.png,184,201,382,327,555,650
4330,maliy,1,2,maliy\images\25_Parkhaev-7.jpg,maliy\masks\25_Parkhaev-7.png,52,255,180,328,555,650
4330,maliy,1,3,maliy\images\25_Parkhaev-7.jpg,maliy\masks\25_Parkhaev-7.png,380,288,465,318,555,650
4331,maliy,1,0,maliy\images\25_Parkhaev-8.jpg,maliy\masks\25_Parkhaev-8.png,461,213,522,257,555,650
4331,maliy,1,1,maliy\images\25_Parkhaev-8.jpg,maliy\masks\25_Parkhaev-8.png,59,227,133,266,555,650
4332,maliy,1,0,maliy\images\25_Parkhaev-9.jpg,maliy\masks\25_Parkhaev-9.png,283,146,462,316,555,650
4333,maliy,1,0,maliy\images\25_Yakhontov.jpg,maliy\masks\25_Yakhontov.png,124,37,601,428,465,699
4334,maliy,1,0,maliy\images\25_Yakhontov_2.jpg,maliy\masks\25_Yakhontov_2.png,109,120,814,519,664,1000
4335,maliy,1,0,maliy\images\2603488791.jpg,maliy\masks\2603488791.png,354,226,731,547,650,976
4336,maliy,1,0,maliy\images\2609174472.jpg,maliy\masks\2609174472.png,328,236,1033,510,800,1200
4337,maliy,1,0,maliy\images\2609212224.jpg,maliy\masks\2609212224.png,441,169,984,498,800,1200
4338,maliy,1,0,maliy\images\2609274552.jpg,maliy\masks\2609274552.png,97,287,498,454,800,1200
4338,maliy,1,1,maliy\images\2609274552.jpg,maliy\masks\2609274552.png,610,250,995,429,800,1200
4338,maliy,1,2,maliy\images\2609274552.jpg,maliy\masks\2609274552.png,759,311,1118,473,800,1200
4339,maliy,1,0,maliy\images\2609345094.jpg,maliy\masks\2609345094.png,459,209,982,461,800,1200
4340,maliy,1,0,maliy\images\2610969231.jpg,maliy\masks\2610969231.png,804,194,1098,425,800,1200
4340,maliy,1,1,maliy\images\2610969231.jpg,maliy\masks\2610969231.png,117,198,494,461,800,1200
4341,maliy,1,0,maliy\images\2610978983.jpg,maliy\masks\2610978983.png,878,640,1532,962,1425,1729
4341,maliy,1,1,maliy\images\2610978983.jpg,maliy\masks\2610978983.png,567,818,1025,961,1425,1729
4341,maliy,1,2,maliy\images\2610978983.jpg,maliy\masks\2610978983.png,334,671,633,987,1425,1729
4342,maliy,1,0,maliy\images\2610979685.jpg,maliy\masks\2610979685.png,693,707,1076,916,1536,2048
4343,maliy,1,0,maliy\images\2611364581.jpg,maliy\masks\2611364581.png,333,159,1092,530,800,1200
4345,maliy,1,0,maliy\images\2626405357.jpg,maliy\masks\2626405357.png,601,508,1321,791,1211,1818
4346,maliy,1,0,maliy\images\2626591783.jpg,maliy\masks\2626591783.png,1044,1118,1440,1300,2048,1536
4346,maliy,1,1,maliy\images\2626591783.jpg,maliy\masks\2626591783.png,46,1113,445,1353,2048,1536
4347,maliy,1,0,maliy\images\2641566691.jpg,maliy\masks\2641566691.png,622,333,1816,1222,1365,2048
4348,maliy,1,0,maliy\images\2802693354.jpg,maliy\masks\2802693354.png,656,191,900,427,816,1224
4348,maliy,1,1,maliy\images\2802693354.jpg,maliy\masks\2802693354.png,572,344,737,464,816,1224
4349,maliy,1,0,maliy\images\2814110904.jpg,maliy\masks\2814110904.png,412,336,1109,1009,1449,2048
4350,maliy,1,0,maliy\images\2814300258.jpg,maliy\masks\2814300258.png,20,245,1037,835,1065,1065
4351,maliy,1,0,maliy\images\2826474380.jpg,maliy\masks\2826474380.png,686,675,1178,1209,1536,2048
4352,maliy,1,0,maliy\images\2832795163.jpg,maliy\masks\2832795163.png,301,92,696,449,533,800
4353,maliy,1,0,maliy\images\2833176165.jpg,maliy\masks\2833176165.png,513,291,878,538,750,1000
4354,maliy,1,0,maliy\images\2833210513.jpg,maliy\masks\2833210513.png,577,245,755,356,533,800
4354,maliy,1,1,maliy\images\2833210513.jpg,maliy\masks\2833210513.png,314,266,433,380,533,800
4354,maliy,1,2,maliy\images\2833210513.jpg,maliy\masks\2833210513.png,202,244,324,342,533,800
4355,maliy,1,0,maliy\images\2833219092.jpg,maliy\masks\2833219092.png,265,102,535,298,467,800
4357,maliy,1,0,maliy\images\2833289148.jpg,maliy\masks\2833289148.png,393,226,537,367,568,800
4357,maliy,1,1,maliy\images\2833289148.jpg,maliy\masks\2833289148.png,139,218,259,362,568,800
4358,maliy,1,0,maliy\images\2833332276.jpg,maliy\masks\2833332276.png,516,189,675,385,600,800
4358,maliy,1,1,maliy\images\2833332276.jpg,maliy\masks\2833332276.png,232,213,395,398,600,800
4358,maliy,1,2,maliy\images\2833332276.jpg,maliy\masks\2833332276.png,60,193,238,410,600,800
4359,maliy,1,0,maliy\images\2833348287.jpg,maliy\masks\2833348287.png,335,138,520,328,516,800
4359,maliy,1,1,maliy\images\2833348287.jpg,maliy\masks\2833348287.png,162,91,355,313,516,800
4360,maliy,1,0,maliy\images\2833362112.jpg,maliy\masks\2833362112.png,210,276,401,431,600,800
4361,maliy,1,0,maliy\images\2833388660.jpg,maliy\masks\2833388660.png,160,200,671,637,750,1000
4362,maliy,1,0,maliy\images\2833404522.jpg,maliy\masks\2833404522.png,230,236,626,531,666,1000
4363,maliy,1,0,maliy\images\2833407497.jpg,maliy\masks\2833407497.png,556,243,868,450,628,1000
4363,maliy,1,1,maliy\images\2833407497.jpg,maliy\masks\2833407497.png,146,202,481,427,628,1000
4364,maliy,1,0,maliy\images\2833423046.jpg,maliy\masks\2833423046.png,285,103,805,761,1000,981
4365,maliy,1,0,maliy\images\2833431769.jpg,maliy\masks\2833431769.png,200,199,363,382,533,800
4366,maliy,1,0,maliy\images\2833482583.jpg,maliy\masks\2833482583.png,749,323,926,487,562,1000
4366,maliy,1,1,maliy\images\2833482583.jpg,maliy\masks\2833482583.png,229,278,463,481,562,1000
4367,maliy,1,0,maliy\images\2833483460.jpg,maliy\masks\2833483460.png,627,274,882,438,727,1000
4367,maliy,1,1,maliy\images\2833483460.jpg,maliy\masks\2833483460.png,391,263,623,465,727,1000
4367,maliy,1,2,maliy\images\2833483460.jpg,maliy\masks\2833483460.png,57,330,272,447,727,1000
4367,maliy,1,3,maliy\images\2833483460.jpg,maliy\masks\2833483460.png,411,427,642,468,727,1000
4369,maliy,1,0,maliy\images\2833496982.jpg,maliy\masks\2833496982.png,349,218,893,428,750,1000
4369,maliy,1,1,maliy\images\2833496982.jpg,maliy\masks\2833496982.png,145,237,505,424,750,1000
4370,maliy,1,0,maliy\images\2833497099.jpg,maliy\masks\2833497099.png,474,259,569,387,564,1000
4370,maliy,1,1,maliy\images\2833497099.jpg,maliy\masks\2833497099.png,231,303,350,391,564,1000
4370,maliy,1,2,maliy\images\2833497099.jpg,maliy\masks\2833497099.png,938,315,999,397,564,1000
4371,maliy,1,0,maliy\images\2833501409.jpg,maliy\masks\2833501409.png,641,238,973,419,749,1000
4371,maliy,1,1,maliy\images\2833501409.jpg,maliy\masks\2833501409.png,256,275,630,449,749,1000
4372,maliy,1,0,maliy\images\2833506070.jpg,maliy\masks\2833506070.png,565,351,774,552,750,1000
4372,maliy,1,1,maliy\images\2833506070.jpg,maliy\masks\2833506070.png,207,335,446,537,750,1000
4373,maliy,1,0,maliy\images\2833519262.jpg,maliy\masks\2833519262.png,398,172,658,362,533,800
4373,maliy,1,1,maliy\images\2833519262.jpg,maliy\masks\2833519262.png,139,200,298,366,533,800
4374,maliy,1,0,maliy\images\2833530033.jpg,maliy\masks\2833530033.png,365,306,551,402,600,800
4374,maliy,1,1,maliy\images\2833530033.jpg,maliy\masks\2833530033.png,106,278,303,404,600,800
4375,maliy,1,0,maliy\images\2833558915.jpg,maliy\masks\2833558915.png,448,184,705,299,513,800
4375,maliy,1,1,maliy\images\2833558915.jpg,maliy\masks\2833558915.png,341,268,620,348,513,800
4376,maliy,1,0,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,138,173,318,290,600,800
4376,maliy,1,1,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,79,184,222,272,600,800
4376,maliy,1,2,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,371,149,518,262,600,800
4376,maliy,1,3,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,405,232,551,309,600,800
4376,maliy,1,4,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,505,212,693,318,600,800
4376,maliy,1,5,maliy\images\2833562358.jpg,maliy\masks\2833562358.png,538,161,709,268,600,800
4377,maliy,1,0,maliy\images\2833565245.jpg,maliy\masks\2833565245.png,192,41,713,482,604,800
4377,maliy,1,1,maliy\images\2833565245.jpg,maliy\masks\2833565245.png,309,333,617,603,604,800
4378,maliy,1,0,maliy\images\2833571894.jpg,maliy\masks\2833571894.png,454,211,772,326,533,800
4378,maliy,1,1,maliy\images\2833571894.jpg,maliy\masks\2833571894.png,504,261,756,371,533,800
4378,maliy,1,2,maliy\images\2833571894.jpg,maliy\masks\2833571894.png,200,205,453,320,533,800
4378,maliy,1,3,maliy\images\2833571894.jpg,maliy\masks\2833571894.png,38,129,375,408,533,800
4378,maliy,1,4,maliy\images\2833571894.jpg,maliy\masks\2833571894.png,228,298,397,411,533,800
4379,maliy,1,0,maliy\images\2833577214.jpg,maliy\masks\2833577214.png,12,249,297,541,800,703
4379,maliy,1,1,maliy\images\2833577214.jpg,maliy\masks\2833577214.png,556,312,670,561,800,703
4380,maliy,1,0,maliy\images\2833587230.jpg,maliy\masks\2833587230.png,110,344,494,569,800,684
4380,maliy,1,1,maliy\images\2833587230.jpg,maliy\masks\2833587230.png,171,114,268,241,800,684
4381,maliy,1,0,maliy\images\2833590452.jpg,maliy\masks\2833590452.png,392,149,682,421,565,800
4382,maliy,1,0,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,188,133,671,316,792,800
4382,maliy,1,1,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,248,232,498,428,792,800
4382,maliy,1,2,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,63,211,626,580,792,800
4382,maliy,1,3,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,54,385,241,575,792,800
4382,maliy,1,4,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,697,445,799,677,792,800
4382,maliy,1,5,maliy\images\2833593750.jpg,maliy\masks\2833593750.png,174,373,766,737,792,800
4384,maliy,1,0,maliy\images\2833599967.jpg,maliy\masks\2833599967.png,217,89,379,231,323,432
4384,maliy,1,1,maliy\images\2833599967.jpg,maliy\masks\2833599967.png,171,121,376,277,323,432
4384,maliy,1,2,maliy\images\2833599967.jpg,maliy\masks\2833599967.png,12,78,231,209,323,432
4385,maliy,1,0,maliy\images\2833600460.jpg,maliy\masks\2833600460.png,548,21,703,322,379,800
4386,maliy,1,0,maliy\images\2833605382.jpg,maliy\masks\2833605382.png,93,98,581,338,450,800
4387,maliy,1,0,maliy\images\2833619333.jpg,maliy\masks\2833619333.png,162,208,512,401,555,800
4387,maliy,1,1,maliy\images\2833619333.jpg,maliy\masks\2833619333.png,352,186,640,298,555,800
4387,maliy,1,2,maliy\images\2833619333.jpg,maliy\masks\2833619333.png,526,261,690,343,555,800
4388,maliy,1,0,maliy\images\2833622751.jpg,maliy\masks\2833622751.png,503,110,738,327,532,800
4388,maliy,1,1,maliy\images\2833622751.jpg,maliy\masks\2833622751.png,414,167,524,352,532,800
4388,maliy,1,2,maliy\images\2833622751.jpg,maliy\masks\2833622751.png,290,137,439,414,532,800
4388,maliy,1,3,maliy\images\2833622751.jpg,maliy\masks\2833622751.png,30,165,321,397,532,800
4389,maliy,1,0,maliy\images\2833647121.jpg,maliy\masks\2833647121.png,746,323,903,396,750,1000
4389,maliy,1,1,maliy\images\2833647121.jpg,maliy\masks\2833647121.png,243,316,379,381,750,1000
4389,maliy,1,2,maliy\images\2833647121.jpg,maliy\masks\2833647121.png,260,355,406,422,750,1000
4391,maliy,1,0,maliy\images\2833698358.jpg,maliy\masks\2833698358.png,259,187,652,621,800,750
4391,maliy,1,1,maliy\images\2833698358.jpg,maliy\masks\2833698358.png,255,138,415,267,800,750
4391,maliy,1,2,maliy\images\2833698358.jpg,maliy\masks\2833698358.png,251,0,446,172,800,750
4392,maliy,1,0,maliy\images\2833700922.jpg,maliy\masks\2833700922.png,201,76,745,381,445,800
4393,maliy,1,0,maliy\images\2833709797.jpg,maliy\masks\2833709797.png,205,187,479,341,485,800
4394,maliy,1,0,maliy\images\2833959361.jpg,maliy\masks\2833959361.png,357,158,682,400,541,800
4396,maliy,1,0,maliy\images\2834133212.jpg,maliy\masks\2834133212.png,192,50,599,445,533,800
4397,maliy,1,0,maliy\images\2834166540.jpg,maliy\masks\2834166540.png,312,181,599,468,533,800
4398,maliy,1,0,maliy\images\2834246103.jpg,maliy\masks\2834246103.png,365,240,611,481,600,800
4398,maliy,1,1,maliy\images\2834246103.jpg,maliy\masks\2834246103.png,199,119,430,485,600,800
4399,maliy,1,0,maliy\images\2834374455.jpg,maliy\masks\2834374455.png,546,317,857,496,666,1000
4399,maliy,1,1,maliy\images\2834374455.jpg,maliy\masks\2834374455.png,133,164,449,499,666,1000
4400,maliy,1,0,maliy\images\2834491417.jpg,maliy\masks\2834491417.png,380,237,608,534,750,1000
4401,maliy,1,0,maliy\images\2834509985.jpg,maliy\masks\2834509985.png,169,318,528,522,750,1000
4402,maliy,1,0,maliy\images\2834540966.jpg,maliy\masks\2834540966.png,773,290,972,374,665,1000
4402,maliy,1,1,maliy\images\2834540966.jpg,maliy\masks\2834540966.png,692,277,858,362,665,1000
4402,maliy,1,2,maliy\images\2834540966.jpg,maliy\masks\2834540966.png,565,280,776,371,665,1000
4402,maliy,1,3,maliy\images\2834540966.jpg,maliy\masks\2834540966.png,449,292,651,380,665,1000
4402,maliy,1,4,maliy\images\2834540966.jpg,maliy\masks\2834540966.png,145,293,362,385,665,1000
4403,maliy,1,0,maliy\images\2834552483.jpg,maliy\masks\2834552483.png,567,272,709,451,563,1000
4403,maliy,1,1,maliy\images\2834552483.jpg,maliy\masks\2834552483.png,125,319,208,454,563,1000
4404,maliy,1,0,maliy\images\2834560138.jpg,maliy\masks\2834560138.png,410,213,494,333,1000,750
4405,maliy,1,0,maliy\images\2834566847.jpg,maliy\masks\2834566847.png,239,167,579,516,749,1000
4406,maliy,1,0,maliy\images\2834578834.jpg,maliy\masks\2834578834.png,245,227,559,425,650,1000
4407,maliy,1,0,maliy\images\2834604052.jpg,maliy\masks\2834604052.png,571,598,749,757,1000,750
4408,maliy,1,0,maliy\images\2834609878.jpg,maliy\masks\2834609878.png,614,223,937,388,666,1000
4408,maliy,1,1,maliy\images\2834609878.jpg,maliy\masks\2834609878.png,53,304,347,444,666,1000
4409,maliy,1,0,maliy\images\2834627526.jpg,maliy\masks\2834627526.png,259,162,603,403,523,785
4410,maliy,1,0,maliy\images\2834681669.jpg,maliy\masks\2834681669.png,385,179,886,446,690,1000
4410,maliy,1,1,maliy\images\2834681669.jpg,maliy\masks\2834681669.png,204,246,468,420,690,1000
4411,maliy,1,0,maliy\images\2834681980.jpg,maliy\masks\2834681980.png,536,200,687,334,500,800
4411,maliy,1,1,maliy\images\2834681980.jpg,maliy\masks\2834681980.png,250,207,463,307,500,800
4412,maliy,1,0,maliy\images\2834739177.jpg,maliy\masks\2834739177.png,104,295,416,523,669,1000
4413,maliy,1,0,maliy\images\2834739811.jpg,maliy\masks\2834739811.png,247,229,532,472,561,1000
4414,maliy,1,0,maliy\images\2834745170.jpg,maliy\masks\2834745170.png,178,133,892,555,660,893
4415,maliy,1,0,maliy\images\2834746583.jpg,maliy\masks\2834746583.png,301,190,547,509,751,1000
4416,maliy,1,0,maliy\images\2834751907.jpg,maliy\masks\2834751907.png,342,112,509,272,470,800
4417,maliy,1,0,maliy\images\2834786591.jpg,maliy\masks\2834786591.png,658,333,802,423,666,1000
4417,maliy,1,1,maliy\images\2834786591.jpg,maliy\masks\2834786591.png,191,318,299,430,666,1000
4418,maliy,1,0,maliy\images\2834790632.jpg,maliy\masks\2834790632.png,267,242,817,558,708,1000
4418,maliy,1,1,maliy\images\2834790632.jpg,maliy\masks\2834790632.png,781,154,980,417,708,1000
4419,maliy,1,0,maliy\images\2834801812.jpg,maliy\masks\2834801812.png,288,258,580,566,598,800
4419,maliy,1,1,maliy\images\2834801812.jpg,maliy\masks\2834801812.png,66,219,382,552,598,800
4420,maliy,1,0,maliy\images\2834806698.jpg,maliy\masks\2834806698.png,308,353,545,708,1000,974
4420,maliy,1,1,maliy\images\2834806698.jpg,maliy\masks\2834806698.png,246,355,604,704,1000,974
4421,maliy,1,0,maliy\images\2834807935.jpg,maliy\masks\2834807935.png,373,315,518,566,750,1000
4422,maliy,1,0,maliy\images\2834823871.jpg,maliy\masks\2834823871.png,116,207,454,457,685,1000
4422,maliy,1,1,maliy\images\2834823871.jpg,maliy\masks\2834823871.png,321,189,519,362,685,1000
4423,maliy,1,0,maliy\images\2834878999.jpg,maliy\masks\2834878999.png,194,164,721,744,1000,722
